Acer_drummondii,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,0.0,0.0,photoautotroph,river-valley|freshwater|coast|marsh|clay|freshwater-lake|ground|limestone|mountain|pond|tropical|temperate|rhizosphere|non-wetland|wetland|city|coasta                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Agkistrodon_piscivorus,Animalia,Chordata,Reptilia,Squamata,Viperidae,2624.1101,64.0000,vertebrate|carrion|amphibian|mammal|fish|bird|reptile|egg|insect|carnivore|mollusc,coast|freshwater|clay|marsh|mountain|freshwater-lake|pond|temperate|wetland|city|brackish-water|bay|coastal-plain|terrestrial|temporary-aquatic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Anas_cyanoptera,Animalia,Chordata,Aves,Anseriformes,Anatidae,410.0000,43.1800,plant|seed|omnivore|grass|root|insect|mollusc,coast|freshwater|marsh|freshwater-lake|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Anhinga_anhinga,Animalia,Chordata,Aves,Suliformes,Anhingidae,1235.0000,109.0000,crustacean|fish|insect|carnivore,coast|freshwater|marsh|freshwater-lake|wetland|terrestrial|estuary                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Aristolochia_serpentaria,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,0.0,0.0,photoautotroph,non-wetland|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Asio_flammeus,Animalia,Chordata,Aves,Strigiformes,Strigidae,475.0000,0.0000,vertebrate|mammal|bird|carnivore,freshwater|marsh|temperate|terrestrial|grassland|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Aythya_valisineria,Animalia,Chordata,Aves,Anseriformes,Anatidae,1600.0000,0.0000,herbivore|seed|leaf|wood|omnivore|root|insect|mollusc,coast|freshwater|marsh|temperate|marine|brackish-water|terrestrial|estuary                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Bartramia_longicauda,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,218.0000,0.0000,invertebrate,mountain|terrestrial|grassland                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Branta_bernicla,Animalia,Chordata,Aves,Anseriformes,Anatidae,1790.0000,0.0000,herbivore,coast|freshwater|ground|temperate|pond|marine|brackish-water|bay|terrestrial|estuary                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Branta_leucopsis,Animalia,Chordata,Aves,Anseriformes,Anatidae,2230.0000,0.0000,herbivore|leaf|root,freshwater|marsh|mountain|temperate|sea-shore|marine|terrestrial|cliff|tundra|ground-underground|polar                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Buteo_swainsoni,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,1587.5720,0.0000,vertebrate|amphibian|crustacean|mammal|bird|reptile|invertebrate|insect|carnivore,coast|ground|tropical|city|terrestrial|cliff|grassland|desert|river|valley|woodland-canopy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Carex_decomposita,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,0.0,0.0,photoautotroph,mountain|wetland|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Carex_reniformis,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,0.0,0.0,photoautotroph,wetland                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Carpinus_caroliniana,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,0.0,0.0,photoautotroph,mountain|temperate|coastal-plain|terrestrial|understory|valley|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Carya_aquatica,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,0.0,0.0,photoautotroph,river-valley|marsh|clay|ground|backwater|plant-litter|wetland|terrestrial|coastal-plain|understory|valley|river|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Chen_rossii,Animalia,Chordata,Aves,Anseriformes,Anatidae,2636.0000,0.0000,alga|crustacean|fruit|herbivore|seed|leaf|insect|root|mollusc,coast|freshwater|bay|terrestrial|ice                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Corvus_ossifragus,Animalia,Chordata,Aves,Passeriformes,Corvidae,418.0000,0.0000,omnivore,freshwater|ground|marine|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
Crataegus_monogyna,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,0.0,0.0,photoautotroph,freshwater|non-wetland|terrestrial|cliff|hedge                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Cryptobranchus_alleganiensis,Animalia,Chordata,Amphibia,Caudata,Cryptobranchidae,358.1000,0.0000,amphibian|fish|worm|invertebrate|insect|carnivore,freshwater|temperate|terrestrial|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Dendroica_cerulea,Animalia,Chordata,Aves,Passeriformes,Parulidae,10.2000,0.0000,fruit|seed|invertebrate|arthropod|insect|carnivore,terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Ducula_perspicillata,Animalia,Chordata,Aves,Columbiformes,Columbidae,925.0000,0.0000,pollen|nectar|fruit|herbivore|seed|leaf|worm|omnivore|grain|insect|mollusc,coast|freshwater|subtropical|ground|limestone|mountain|tropical|orchard|atoll|bay|terrestrial|cliff|understory|saline-water|forest|woodland-clearing|w                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Egretta_caerulea,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,364.0000,0.0000,amphibian|fish|reptile|worm|invertebrate|arthropod|insect|carnivore|mollusc,freshwater|marsh|freshwater-lake|scrubland|tropical|lagoon|marine|terrestrial|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Egretta_thula,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,371.0000,0.0000,amphibian|fish|reptile|worm|invertebrate|insect|carnivore|mollusc,coast|freshwater|marsh|beach|temperate|tropical|wetland|marine|terrestrial|understory                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Eudocimus_albus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,1261.0000,0.0000,crustacean|fish|filter-feeder|reptile|invertebrate|insect|arthropod|carnivore|mollusc,coast|freshwater|marsh|tropical|brackish-water|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Eupatorium_incarnatum,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,0.0,0.0,photoautotroph,non-wetland|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Falco_mexicanus,Animalia,Chordata,Aves,Falconiformes,Falconidae,2041.1639,0.0000,vertebrate|mammal|bird|reptile|insect|carnivore,coast|freshwater|clay|ground|mountain|temperate|terrestrial|cliff|grassland|desert|valley|arid                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Forestiera_acuminata,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,0.0,0.0,photoautotroph,marsh|wetland|terrestrial|valley|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Fraxinus_tomentosa,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,0.0,0.0,photoautotroph,wetland|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Fregata_magnificens,Animalia,Chordata,Aves,Suliformes,Fregatidae,1704.0000,0.0000,vertebrate|crustacean|fish|cnidarian|carnivore|mollusc,subtropical|coast|ground|beach|tropical|water-column|marine|terrestrial|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
Gallinula_chloropus,Animalia,Chordata,Aves,Gruiformes,Rallidae,392.0000,38.0000,alga|carrion|flower|amphibian|fruit|fish|seed|leaf|egg|omnivore|bryophyte|insect|arthropod,freshwater|clay|marsh|freshwater-lake|pond|tropical|temperate|wetland|city|marine|terrestrial|river|lake|moor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Gleditsia_aquatica,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,0.0,0.0,photoautotroph,marsh|wetland|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Haliaeetus_leucocephalus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,6400.0000,0.0000,vertebrate|carrion|mammal|fish|bird|egg|carnivore,coast|freshwater|temperate|marine|terrestrial|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Hybognathus_hayi,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,32.0532,120.0000,carrion|vertebrate|plant|alga|fungi|amphibian|mammal|crustacean|herbivore|seed|zooplankton|fish|filter-feeder|worm|leaf|omnivore|egg|detritus|phytopla,freshwater|benthic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
Hydrocotyle_ranunculoides,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,0.0,0.0,photoautotroph,freshwater|coast|pond|non-wetland|wetland|terrestrial|aquatic|aquatic-vegetation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
Hyla_avivoca,Animalia,Chordata,Amphibia,Anura,Hylidae,12.9000,5.2000,alga|amphibian|herbivore|worm|detritus|arthropod|insect|carnivore|mollusc,coast|temperate|river|woodland-clearing|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
Hyla_cinerea,Animalia,Chordata,Amphibia,Anura,Hylidae,24.5000,6.4000,insect|carnivore,freshwater|marsh|temperate|wetland|coastal-plain|terrestrial|river|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Ictinia_misisippiensis,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,339.0000,0.0000,vertebrate|amphibian|mammal|bird|fish|reptile|insect|carnivore,subtropical|temperate|tropical|city|wetland|terrestrial|grassland|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Lepomis_miniatus,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,67.7192,160.0000,alga|crustacean|fish|zooplankton|leaf|worm|egg|detritus|invertebrate|arthropod|insect|carnivore|mollusc,river-valley|freshwater|benthic|marsh|freshwater-lake|pond|valley|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Lepomis_symmetricus,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,15.1716,90.0000,alga|crustacean|fish|zooplankton|leaf|worm|egg|detritus|invertebrate|arthropod|insect|carnivore|mollusc,coast|freshwater|benthic|marsh|ground|backwater|freshwater-lake|plant-litter|mud                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Limnothlypis_swainsonii,Animalia,Chordata,Aves,Passeriformes,Parulidae,20.4000,0.0000,invertebrate,freshwater|mountain|terrestrial|ice                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Lutra_canadensis,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,9000.0000,68.3100,amphibian|crustacean|mammal|bird|fish|leaf|egg|omnivore|invertebrate|root|arthropod|insect|carnivore|seaweed,coast|freshwater|marsh|temperate|wetland|marine|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Macrochelys_temminckii,Animalia,Chordata,Reptilia,Testudines,Chelydridae,58500.0000,0.0000,carrion|mammal|crustacean|fish|seed|bird|reptile|leaf|wood|root|insect|carnivore|mollusc,freshwater|marsh|backwater|freshwater-lake|ground|temperate|city|terrestrial|mud|waterfall|woodland-canopy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Mycteria_americana,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,2780.0000,0.0000,vertebrate|amphibian|fish|insect|carnivore|mollusc,coast|subtropical|freshwater|marsh|freshwater-lake|tropical|temperate|lagoon|marine|bay|brackish-water|terrestrial|river|ice                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Myotis_grisescens,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,10.8400,0.0000,omnivore|invertebrate|arthropod|insect|carnivore,cave-floor|karst|limestone|freshwater-lake|temperate|wetland|terrestrial|river|woodland-clearing|cave|cave-entrance                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Myotis_sodalis,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,7.7000,4.7430,invertebrate|insect|carnivore,mountain|temperate|terrestrial|forest|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Nerodia_cyclopion,Animalia,Chordata,Reptilia,Squamata,Natricidae,789.8700,0.0000,vertebrate|carrion|amphibian|mammal|crustacean|bird|fish|worm|reptile|insect|arthropod|carnivore,freshwater|mountain|ground|brackish-water|valley|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Nerodia_fasciata,Animalia,Chordata,Reptilia,Squamata,Natricidae,1557.0000,0.0000,amphibian|crustacean|bird|fish|worm|reptile|carnivore,freshwater|marsh|mountain|temperate|city|terrestrial|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Notropis_boops,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,15.1716,90.0000,alga|fungi|herbivore|crustacean|mammal|seed|fish|worm|egg|omnivore|invertebrate|detritus|carnivore|insect,sediment|freshwater|benthic|gravel|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Notropis_maculatus,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,9.7750,76.0000,alga|fungi|herbivore|crustacean|mammal|seed|fish|worm|egg|omnivore|invertebrate|detritus|carnivore|insect,freshwater|benthic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Nycticorax_nycticorax,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,1014.0000,0.0000,vertebrate,freshwater|freshwater-lake|tropical|city|marine|bay|terrestrial|flood-plain|saline-water                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Nycticorax_violaceus,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,716.0000,0.0000,amphibian|crustacean|mammal|fish|bird|reptile|invertebrate|insect|arthropod|carnivore|mollusc,subtropical|coast|freshwater|marsh|ground|beach|pond|tropical|temperate|wetland|marine|brackish-water|terrestrial|cliff                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Nyssa_aquatica,Plantae,Tracheophyta,Magnoliopsida,Cornales,Nyssaceae,0.0,0.0,photoautotroph,marsh|freshwater-lake|wetland|terrestrial|coastal-plain                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Orconectes_(Orconectes)_inermis,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,91.4741,120.0000,herbivore|detritus|carnivore,freshwater                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
Oryzomys_palustris,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,53.9000,13.3500,plant|fruit|seed|omnivore|invertebrate,coast|freshwater|marsh|salt-marsh|freshwater-lake|mountain|well|bay|delta|terrestrial|grassland|rice-field|river|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Panicum_joorii,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,0.0,0.0,photoautotroph,non-wetland|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Planera_aquatica,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,0.0,0.0,photoautotroph,wetland|terrestrial|cliff                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
Plegadis_falcinellus,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,768.0000,0.0000,invertebrate,freshwater|tropical|temperate|lagoon|marine|bay|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
Porphyrula_martinica,Animalia,Chordata,Aves,Gruiformes,Rallidae,257.0000,0.0000,amphibian|herbivore|seed|bird|fish|reptile|leaf|egg|omnivore|arthropod|root|insect|mollusc,coast|marsh|freshwater-lake|beach                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Potamilus_capax,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,151.0000,12.7000,alga|microorganism|filter-feeder|phytoplankton|detritus|plankton|parasite,freshwater|clay|flood-plain                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Protonotaria_citrea,Animalia,Chordata,Aves,Passeriformes,Parulidae,14.3000,0.0000,invertebrate,marsh|city|terrestrial|grassland|river|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Pseudacris_streckeri,Animalia,Chordata,Amphibia,Anura,Hylidae,10.1000,4.8000,alga|amphibian|herbivore|invertebrate|detritus|insect|arthropod|carnivore,freshwater|marsh|temperate|lagoon|city|terrestrial|temporary-aquatic|river|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Quercus_nuttallii,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,0.0,0.0,photoautotroph,river-valley|wetland|terrestrial|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Quercus_pagoda,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,0.0,0.0,photoautotroph,wetland|terrestrial|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Quercus_phellos,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,0.0,0.0,photoautotroph,wetland|terrestrial|river|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Sterna_antillarum,Animalia,Chordata,Aves,Charadriiformes,Laridae,50.0000,0.0000,carrion|vertebrate|amphibian|echinoderm|mammal|crustacean|fruit|fish|bird|zooplankton|seed|worm|litter|egg|omnivore|invertebrate|root|insect|carnivore,coast|freshwater-lake|beach|lagoon|city|marine|bay|terrestrial|gravel|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Styrax_americanus,Plantae,Tracheophyta,Magnoliopsida,Ericales,Styracaceae,0.0,0.0,photoautotroph,marsh|wetland|terrestrial|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Taxodium_distichum,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,0.0,0.0,photoautotroph,subtropical|coast|freshwater|clay|marsh|freshwater-lake|beach|pond|temperate|wetland|terrestrial|valley|river|ice|saline-water|dry-soil|arid|swamp-for                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Thalia_dealbata,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,0.0,0.0,photoautotroph,wetland|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Tyrannus_forficatus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,39.3000,0.0000,fruit|insect|arthropod|carnivore,temperate|city|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
